CUI1,REL,CUI2,SAB
C0001623,Related and possibly synonymous,C0001403,MEDLINEPLUS
C0001623,Has child relationship,C0948387,HPO
C0001623,Has child relationship,C3887896,HPO
C0001623,Has child relationship,C0342388,SNOMEDCT_US
C0001623,Has child relationship,C0405580,SNOMEDCT_US
C0001623,Has child relationship,C5190811,SNOMEDCT_US
C0001623,Has parent relationship,C0001621,SNOMEDCT_US
C0001623,Has other relationship,C0020595,SNOMEDCT_US
C0001623,Has child relationship,C0001403,MSH
C0001623,Has child relationship,C0020595,MSH
C0001623,Has child relationship,C0043068,MSH
C0001623,Has child relationship,C0162309,MSH
C0001623,Has parent relationship,C0001621,MSH
C0001623,Has a narrower relationship,C0271742,MSH
C0001623,Has a narrower relationship,C0342388,MSH
C0001623,Has a narrower relationship,C1836621,MSH
C0001623,Has a narrower relationship,C1846009,MSH
C0001623,Has a narrower relationship,C1846044,MSH
C0001623,Has a narrower relationship,C1857854,MSH
C0001623,Has a narrower relationship,C4049650,MSH
C0001623,Has a narrower relationship,C4049714,MSH
C0001627,Has parent relationship,C0001621,MSH
C0001627,Has parent relationship,C0302280,MSH
C0001627,Has parent relationship,C0950123,MSH
C0001627,Has parent relationship,C1257809,MSH
C0001627,Has a narrower relationship,C0268285,MSH
C0001627,Has a narrower relationship,C0268292,MSH
C0001627,Has a narrower relationship,C0342471,MSH
C0001627,Has a narrower relationship,C0342474,MSH
C0001627,Has other relationship,C0034013,MSH
C0001627,Has parent relationship,C0001621,CSP
C0001627,Has parent relationship,C0025521,CSP
C0001627,Has parent relationship,C0268283,CSP
C0001627,Has a broader relationship,C0001621,CSP
C0001627,Has a broader relationship,C0025521,CSP
C0001627,Has a broader relationship,C0268283,CSP
C0001627,Has other relationship,C0010481,CSP
C0001627,Has other relationship,C1621895,CSP
C0001627,Related and possibly synonymous,C0302280,CSP
C0001627,Related and possibly synonymous,C0001621,MEDLINEPLUS
C0001627,Has parent relationship,C1621895,HPO
C0001627,Has child relationship,C0268285,SNOMEDCT_US
C0001627,Has child relationship,C0268292,SNOMEDCT_US
C0001627,Has child relationship,C0268296,SNOMEDCT_US
C0001627,Has child relationship,C0342467,SNOMEDCT_US
C0001627,Has child relationship,C0342471,SNOMEDCT_US
C0001627,Has child relationship,C1860042,SNOMEDCT_US
C0001627,Has child relationship,C4273964,SNOMEDCT_US
C0001627,Has child relationship,C4273965,SNOMEDCT_US
C0001627,Has parent relationship,C0342494,SNOMEDCT_US
C0001627,Has parent relationship,C0014130,LNC
C0001627,Has child relationship,C0268285,ORPHANET
C0001627,Has child relationship,C0268292,ORPHANET
C0001627,Has child relationship,C0342471,ORPHANET
C0001627,Has child relationship,C0342474,ORPHANET
C0001627,Has child relationship,C1860042,ORPHANET
C0001627,Has child relationship,C3150099,ORPHANET
C0001627,Has child relationship,C4273964,ORPHANET
C0001627,Has parent relationship,C0302280,ORPHANET
C0001627,Has child relationship,C0342467,NCI
C0001627,Has child relationship,C0342474,NCI
C0001627,Has child relationship,C0342495,NCI
C0001627,Has child relationship,C0342496,NCI
C0001627,Has child relationship,C1860042,NCI
C0001627,Has child relationship,C4284917,NCI
C0001627,Has child relationship,C4329672,NCI
C0001627,Has parent relationship,C1333142,NCI
C0001727,Has parent relationship,C0021843,MSH
C0001727,Has parent relationship,C0032763,SNOMEDCT_US
C0001733,Has a narrower relationship,C4316812,MSH
C0001733,Has other relationship,C2584774,MSH
C0001733,Has parent relationship,C0019087,MSH
C0001733,Has parent relationship,C0600503,MSH
C0001733,Has parent relationship,C0852077,MSH
C0001733,Has parent relationship,C0005779,CSP
C0001733,Has parent relationship,C0019247,CSP
C0001733,Has a broader relationship,C0005779,CSP
C0001733,Has a broader relationship,C0019247,CSP
C0001733,Has parent relationship,C4316812,NCI
C0001733,Has other relationship,C0477316,SNOMEDCT_US
C0001748,Has parent relationship,C0003723,MSH
C0001748,Has parent relationship,C0019940,MSH
C0001748,Has parent relationship,C0035112,MSH
C0001748,Related and possibly synonymous,C0035112,CSP
C0001752,Has parent relationship,C0003723,MSH
C0001752,Has parent relationship,C0012922,MSH
C0001752,Has parent relationship,C0039006,MSH
C0001752,Has parent relationship,C0162700,MSH
C0001768,Has other relationship,C0086438,MSH
C0001768,Has parent relationship,C0005830,MSH
C0001768,Has parent relationship,C0021051,MSH
C0001768,Has a narrower relationship,C0221026,MSH
C0001768,Has a narrower relationship,C0392607,MSH
C0001768,Has a narrower relationship,C1832241,MSH
C0001768,Has a narrower relationship,C2931267,MSH
C0001768,Has other relationship,C0033680,MSH
C0001768,Related and possibly synonymous,C0086438,CSP
C0001768,Has child relationship,C3714976,ORPHANET
C0001768,Has child relationship,C4707181,ORPHANET
C0001824,Has other relationship,C0023530,SNOMEDCT_US
C0001824,Has other relationship,C0027947,SNOMEDCT_US
C0001824,Has other relationship,C0221023,SNOMEDCT_US
C0001824,Has other relationship,C0272173,SNOMEDCT_US
C0001824,Has other relationship,C0340971,SNOMEDCT_US
C0001824,Has other relationship,C0746883,SNOMEDCT_US
C0001824,Has other relationship,C1845987,SNOMEDCT_US
C0001824,Has other relationship,C2267231,SNOMEDCT_US
C0001824,Has other relationship,C2751630,SNOMEDCT_US
C0001824,Has other relationship,C3805116,SNOMEDCT_US
C0001824,Has other relationship,C4551627,SNOMEDCT_US
C0001824,Has other relationship,C4749612,SNOMEDCT_US
C0001824,Has other relationship,C4755251,SNOMEDCT_US
C0001824,Has other relationship,C5190861,SNOMEDCT_US
C0001824,Has other relationship,C5190862,SNOMEDCT_US
C0001824,Has other relationship,C5190863,SNOMEDCT_US
C0001824,Has other relationship,C5191335,SNOMEDCT_US
C0001824,Has other relationship,C5235141,SNOMEDCT_US
C0001824,Has child relationship,C0027947,MSH
C0001824,Has parent relationship,C0023530,MSH
C0001824,Has child relationship,C0027947,CSP
C0001824,Has parent relationship,C0023530,CSP
C0001824,Has a broader relationship,C0023530,CSP
C0001824,Has a narrower relationship,C0027947,CSP
C0001824,Has child relationship,C0272178,HPO
C0001824,Has parent relationship,C4551627,HPO
C0001828,Has child relationship,C0015634,MSH
C0001828,Has child relationship,C0037120,MSH
C0001828,Has child relationship,C5690757,MSH
C0001828,Has parent relationship,C0028797,MSH
C0001849,Has a narrower relationship,C0206019,MSH
C0001849,Has parent relationship,C0019693,MSH
C0001849,Has other relationship,C0001175,MSH
C0001849,Has parent relationship,C0596049,CSP
C0001849,Has a broader relationship,C0596049,CSP
C0001849,Has other relationship,C0596773,CSP
C0001849,Related and possibly synonymous,C0206019,CSP
C0001849,Has parent relationship,C0206019,SNOMEDCT_US
C0001849,Has other relationship,C0001175,PSY
C0001849,Has other relationship,C0019693,PSY
C0001849,Has parent relationship,C0206019,NCI
C0001849,Has other relationship,C0019693,NCI
C0001849,Has other relationship,C0021051,NCI
C0001857,Has parent relationship,C0019693,MSH
C0001857,Has parent relationship,C0037341,MSH
C0001857,Related and possibly synonymous,C0001175,CSP
C0001860,Has parent relationship,C1709838,NCI
C0001882,Source asserted synonymy,C0026603,MEDLINEPLUS
C0001882,Related and possibly synonymous,C0026603,MEDLINEPLUS
C0001882,Has child relationship,C0242700,SNOMEDCT_US
C0001882,Has parent relationship,C0026603,SNOMEDCT_US
C0001882,Has other relationship,C0026603,SNOMEDCT_US
C0001882,Has parent relationship,C0026603,NCI
C0001882,Has a broader relationship,C0026603,MSH
C0001883,Has other relationship,C0600260,MSH
C0001883,Has child relationship,C0221725,NCI
C0001883,Has child relationship,C0340221,NCI
C0001883,Has child relationship,C0520679,SNOMEDCT_US
C0001883,Has parent relationship,C0035204,SNOMEDCT_US
C0001883,Source asserted synonymy,C0600260,HPO
C0001883,Has child relationship,C0024117,HPO
C0001889,Has parent relationship,C0006111,MSH
C0001889,Has other relationship,C0242670,MSH
C0001889,Has parent relationship,C0026857,SNOMEDCT_US
C0001906,Has parent relationship,C0037354,SNOMEDCT_US
C0001906,Has other relationship,C0037354,SNOMEDCT_US
C0001906,Has other relationship,C0037354,SNOMEDCT_US
C0001906,Has parent relationship,C0037354,NCI
C0001906,Has other relationship,C0037354,MSH
C0001916,Has other relationship,C0007965,SNOMEDCT_US
C0001916,Has other relationship,C0079504,SNOMEDCT_US
C0001916,Has other relationship,C0268494,SNOMEDCT_US
C0001916,Has other relationship,C0268495,SNOMEDCT_US
C0001916,Has other relationship,C0342683,SNOMEDCT_US
C0001916,Has other relationship,C0342684,SNOMEDCT_US
C0001916,Has other relationship,C0391816,SNOMEDCT_US
C0001916,Has other relationship,C0398794,SNOMEDCT_US
C0001916,Has other relationship,C1847024,SNOMEDCT_US
C0001916,Has other relationship,C1847800,SNOMEDCT_US
C0001916,Has other relationship,C1847836,SNOMEDCT_US
C0001916,Has other relationship,C2700265,SNOMEDCT_US
C0001916,Has other relationship,C2936910,SNOMEDCT_US
C0001916,Has other relationship,C3805375,SNOMEDCT_US
C0001916,Has other relationship,C3808786,SNOMEDCT_US
C0001916,Has other relationship,C4304022,SNOMEDCT_US
C0001916,Has other relationship,C4551504,SNOMEDCT_US
C0001916,Has child relationship,C0007965,MSH
C0001916,Has parent relationship,C0002514,MSH
C0001916,Has parent relationship,C0015398,MSH
C0001916,Has parent relationship,C0037277,MSH
C0001916,Has parent relationship,C0162835,MSH
C0001916,Has a narrower relationship,C1845068,MSH
C0001916,Has a narrower relationship,C1859385,MSH
C0001916,Has a narrower relationship,C1859910,MSH
C0001916,Has a narrower relationship,C2931875,MSH
C0001916,Has other relationship,C0007965,MSH
C0001916,Has parent relationship,C0002514,CSP
C0001916,Has parent relationship,C0549567,CSP
C0001916,Has a broader relationship,C0002514,CSP
C0001916,Has a broader relationship,C0549567,CSP
C0001916,Related and possibly synonymous,C0079504,CSP
C0001916,Related and possibly synonymous,C0079504,CSP
C0001916,Has child relationship,C0342684,NCI
C0001916,Has parent relationship,C1709838,NCI
C0001916,Has child relationship,C0391816,SNOMEDCT_US
C0001916,Has parent relationship,C0025521,SNOMEDCT_US
C0001916,Has parent relationship,C0549567,SNOMEDCT_US
C0001916,Has parent relationship,C0019247,PSY
C0001916,Has a broader relationship,C0019247,PSY
C0001916,Has other relationship,C0015397,PSY
C0001916,Has other relationship,C0037274,PSY
C0001957,Has parent relationship,C0236664,MSH
C0001957,Has parent relationship,C0751865,MSH
C0001957,Has other relationship,C0236663,SNOMEDCT_US
C0001957,Has parent relationship,C0039082,PSY
C0001957,Has a broader relationship,C0039082,PSY
C0002016,Has parent relationship,C0003047,MSH
C0002016,Has parent relationship,C0007965,MSH
C0002016,Has parent relationship,C0037341,MSH
C0002016,Has parent relationship,C0276275,MSH
C0002016,Has other relationship,C0007965,MSH
C0002016,Has parent relationship,C0276275,SNOMEDCT_US
C0002016,Related and possibly synonymous,C0042769,CSP
C0002063,Has other relationship,C0221106,SNOMEDCT_US
C0002063,Has parent relationship,C0025517,CSP
C0002063,Has a broader relationship,C0025517,CSP
C0002063,Has other relationship,C0221106,SNOMEDCT_US
C0002066,Has parent relationship,C0002514,MSH
C0002066,Has parent relationship,C0002514,NCI
C0002066,Has parent relationship,C1709838,NCI
C0002066,Has parent relationship,C0149676,SNOMEDCT_US
C0002103,Has parent relationship,C2607914,NCI
C0002170,Has a narrower relationship,C0086873,MSH
C0002170,Has child relationship,C0002171,MSH
C0002170,Has child relationship,C0002173,MSH
C0002170,Has child relationship,C0406468,MSH
C0002170,Has parent relationship,C0020678,MSH
C0002170,Has a narrower relationship,C0263505,MSH
C0002170,Has a narrower relationship,C0265328,MSH
C0002170,Has a narrower relationship,C0342286,MSH
C0002170,Has a narrower relationship,C0406723,MSH
C0002170,Has a narrower relationship,C0795959,MSH
C0002170,Has a narrower relationship,C0795974,MSH
C0002170,Has a narrower relationship,C0796002,MSH
C0002170,Has a narrower relationship,C1833454,MSH
C0002170,Has a narrower relationship,C1838256,MSH
C0002170,Has a narrower relationship,C1838577,MSH
C0002170,Has a narrower relationship,C1839988,MSH
C0002170,Has a narrower relationship,C1843355,MSH
C0002170,Has a narrower relationship,C1855788,MSH
C0002170,Has a narrower relationship,C1859316,MSH
C0002170,Has a narrower relationship,C1859592,MSH
C0002170,Has a narrower relationship,C1861168,MSH
C0002170,Has a narrower relationship,C1863090,MSH
C0002170,Has a narrower relationship,C1866426,MSH
C0002170,Has a narrower relationship,C1866985,MSH
C0002170,Has a narrower relationship,C2677535,MSH
C0002170,Has a narrower relationship,C2751321,MSH
C0002170,Has a narrower relationship,C2931026,MSH
C0002170,Has a narrower relationship,C2931280,MSH
C0002170,Has parent relationship,C0178668,CSP
C0002170,Has a broader relationship,C0178668,CSP
C0002170,Has child relationship,C0263518,NCI
C0002170,Has child relationship,C5236021,NCI
C0002170,Has child relationship,C5400664,NCI
C0002170,Has parent relationship,C1335013,NCI
C0002170,Has other relationship,C0032339,NCI
C0002170,Has other relationship,C5203410,NCI
C0002170,Has other relationship,C5231433,NCI
C0002170,Has other relationship,C0018500,MEDLINEPLUS
C0002170,Related and possibly synonymous,C0020678,MEDLINEPLUS
C0002170,Has child relationship,C0263504,HPO
C0002170,Has child relationship,C0263505,HPO
C0002170,Has child relationship,C0002173,SNOMEDCT_US
C0002170,Has child relationship,C0263504,SNOMEDCT_US
C0002170,Has child relationship,C0342286,SNOMEDCT_US
C0002170,Has child relationship,C1833454,SNOMEDCT_US
C0002170,Has child relationship,C2931280,SNOMEDCT_US
C0002170,Has child relationship,C4225349,SNOMEDCT_US
C0002170,Has child relationship,C5436741,SNOMEDCT_US
C0002170,Has parent relationship,C0018500,SNOMEDCT_US
C0002170,Has child relationship,C0023645,ORPHANET
C0002170,Has child relationship,C0086873,ORPHANET
C0002170,Has child relationship,C0263504,ORPHANET
C0002170,Has child relationship,C0263505,ORPHANET
C0002170,Has child relationship,C0406468,ORPHANET
C0002170,Has child relationship,C1833454,ORPHANET
C0002170,Has child relationship,C1839988,ORPHANET
C0002170,Has child relationship,C1840299,ORPHANET
C0002170,Has child relationship,C1843181,ORPHANET
C0002170,Has child relationship,C1854310,ORPHANET
C0002170,Has child relationship,C1859592,ORPHANET
C0002170,Has child relationship,C1863090,ORPHANET
C0002170,Has child relationship,C2608043,ORPHANET
C0002170,Has child relationship,C2677535,ORPHANET
C0002170,Has child relationship,C2751292,ORPHANET
C0002170,Has child relationship,C2931059,ORPHANET
C0002170,Has child relationship,C2931280,ORPHANET
C0002170,Has child relationship,C4225349,ORPHANET
C0002170,Has child relationship,C4255374,ORPHANET
C0002170,Has child relationship,C4273658,ORPHANET
C0002170,Has child relationship,C4303740,ORPHANET
C0002170,Has child relationship,C4510566,ORPHANET
C0002170,Has child relationship,C4510728,ORPHANET
C0002170,Has child relationship,C5190867,ORPHANET
C0002170,Has child relationship,C5190988,ORPHANET
C0002170,Has child relationship,C5681108,ORPHANET
C0002170,Has parent relationship,C0037274,PSY
C0002170,Has a broader relationship,C0037274,PSY
C0002170,Has other relationship,C0019247,PSY
C0002171,Has parent relationship,C0002170,MSH
C0002171,Has child relationship,C0263505,SNOMEDCT_US
C0002173,Has parent relationship,C0002170,MSH
C0002173,Has parent relationship,C0036502,MSH
C0002173,Has parent relationship,C0162855,MSH
C0002173,Related and possibly synonymous,C0178668,CSP
C0002173,Has parent relationship,C1335013,NCI
C0002173,Has other relationship,C1627767,NCI
C0002173,Has parent relationship,C0002170,SNOMEDCT_US
C0002173,Has other relationship,C0162855,SNOMEDCT_US
C0002312,Has child relationship,C0020305,MSH
C0002312,Has parent relationship,C0039730,MSH
C0002312,Has a narrower relationship,C0795917,MSH
C0002312,Has a narrower relationship,C1845055,MSH
C0002312,Has other relationship,C0272005,SNOMEDCT_US
C0002312,Has other relationship,C3161174,SNOMEDCT_US
C0002312,Has other relationship,C0272005,SNOMEDCT_US
C0002312,Has other relationship,C3161174,SNOMEDCT_US
C0002312,Has child relationship,C0272005,SNOMEDCT_US
C0002312,Has child relationship,C0472762,SNOMEDCT_US
C0002312,Has child relationship,C0795917,SNOMEDCT_US
C0002312,Has child relationship,C1845055,SNOMEDCT_US
C0002312,Has child relationship,C3161174,SNOMEDCT_US
C0002312,Has parent relationship,C0039730,SNOMEDCT_US
C0002312,Has child relationship,C0272005,ORPHANET
C0002312,Has child relationship,C3161174,ORPHANET
C0002312,Has child relationship,C3161174,NCI
C0002312,Has child relationship,C3539063,NCI
C0002312,Has parent relationship,C0039730,NCI
C0002351,Has a broader relationship,C4045968,MSH
C0002351,Has parent relationship,C0035204,MSH
C0002351,Has a narrower relationship,C0340100,MSH
C0002382,Has parent relationship,C2350270,MSH
C0002382,Has child relationship,C0030360,SNOMEDCT_US
C0002382,Has parent relationship,C0031090,SNOMEDCT_US
C0002390,Has child relationship,C0005592,MSH
C0002390,Has child relationship,C0015634,MSH
